src,dst,v1,v2,v3
917,904,6.0,92.0,1.0
917,987,2.0,11.0,1.0
918,95,5.0,48.0,1.0
918,393,3.0,18.0,1.0
918,575,6.0,242.0,1.0
918,653,2.0,18.0,1.0
918,929,3.0,18.0,1.0
918,992,6.0,469.0,1.0
919,57,6.0,108.0,1.0
919,158,3.0,3.0,1.0
919,266,5.0,147.0,1.0
919,434,4.0,6.0,1.0
920,423,5.0,9.0,1.0
920,491,1.0,1.0,1.0
920,824,3.0,5.0,1.0
920,921,9.0,143.0,1.0
921,314,7.0,207.0,1.0
921,472,3.0,9.0,1.0
921,896,4.0,7.0,1.0
921,920,9.0,143.0,1.0
921,942,4.0,3.0,1.0
922,73,1.0,6.0,1.0
922,585,5.0,370.0,1.0
922,620,5.0,12.0,1.0
922,842,8.0,449.0,1.0
922,862,5.0,12.0,1.0
922,997,1.0,42.0,1.0
923,424,5.0,16.0,1.0
923,645,5.0,3.0,1.0
923,808,5.0,13.0,1.0
923,889,5.0,15.0,1.0
923,924,7.0,374.0,1.0
924,171,10.0,387.0,1.0
924,602,2.0,8.0,1.0
924,761,1.0,11.0,1.0
924,815,5.0,7.0,1.0
924,878,1.0,10.0,1.0
924,923,7.0,374.0,1.0
925,19,1.0,18.0,1.0
925,75,5.0,516.0,1.0
925,95,1.0,6.0,1.0
925,595,1.0,6.0,1.0
925,606,6.0,370.0,1.0
925,688,2.0,6.0,1.0
925,1000,10.0,501.0,1.0
926,34,5.0,11.0,1.0
926,97,3.0,8.0,1.0
926,128,10.0,194.0,1.0
926,519,5.0,2.0,1.0
927,43,1.0,54.0,1.0
927,47,7.0,530.0,1.0
927,537,9.0,516.0,1.0
927,728,5.0,377.0,1.0
927,906,1.0,30.0,1.0
927,992,4.0,18.0,1.0
928,84,2.0,1.0,1.0
928,314,4.0,7.0,1.0
928,593,1.0,2.0,1.0
928,793,8.0,105.0,1.0
929,151,7.0,252.0,1.0
929,626,3.0,12.0,1.0
929,758,1.0,18.0,1.0
929,854,3.0,6.0,1.0
929,918,3.0,18.0,1.0
930,90,2.0,2.0,1.0
930,361,9.0,37.0,1.0
930,566,10.0,82.0,1.0
930,659,3.0,0.0,1.0
930,741,5.0,1.0,1.0
930,769,9.0,27.0,1.0
930,959,4.0,0.0,1.0
931,595,9.0,581.0,1.0
931,666,3.0,24.0,1.0
931,748,5.0,24.0,1.0
931,791,5.0,523.0,1.0
931,872,1.0,24.0,1.0
931,992,2.0,24.0,1.0
932,144,3.0,3.0,1.0
932,188,4.0,15.0,1.0
932,299,4.0,15.0,1.0
932,409,5.0,116.0,1.0
932,784,2.0,7.0,1.0
933,92,5.0,59.0,1.0
933,214,5.0,9.0,1.0
933,367,4.0,9.0,1.0
933,408,1.0,7.0,1.0
933,824,2.0,2.0,1.0
933,896,6.0,74.0,1.0
934,93,2.0,18.0,1.0
934,209,9.0,443.0,1.0
934,275,4.0,60.0,1.0
934,551,7.0,450.0,1.0
934,580,5.0,24.0,1.0
934,798,1.0,30.0,1.0
935,45,2.0,3.0,1.0
935,130,4.0,4.0,1.0
935,525,2.0,2.0,1.0
935,698,2.0,4.0,1.0
935,876,9.0,40.0,1.0
936,162,10.0,59.0,1.0
936,166,4.0,1.0,1.0
936,186,5.0,4.0,1.0
936,335,3.0,2.0,1.0
936,760,5.0,2.0,1.0
936,939,9.0,160.0,1.0
937,259,5.0,27.0,1.0
937,263,7.0,31.0,1.0
937,542,4.0,5.0,1.0
937,553,7.0,19.0,1.0
937,627,3.0,3.0,1.0
937,720,4.0,1.0,1.0
938,229,3.0,6.0,1.0
938,316,8.0,96.0,1.0
938,603,2.0,4.0,1.0
938,643,8.0,118.0,1.0
938,827,1.0,8.0,1.0
938,866,1.0,4.0,1.0
938,1002,7.0,91.0,1.0
939,153,6.0,234.0,1.0
939,257,3.0,1.0,1.0
939,413,1.0,6.0,1.0
939,546,4.0,1.0,1.0
939,936,9.0,160.0,1.0
939,967,5.0,1.0,1.0
940,23,4.0,2.0,1.0
940,267,1.0,0.0,1.0
940,332,6.0,98.0,1.0
940,598,5.0,104.0,1.0
940,814,4.0,1.0,1.0
940,1007,8.0,47.0,1.0
941,52,5.0,48.0,1.0
941,455,3.0,36.0,1.0
941,496,7.0,675.0,1.0
941,794,4.0,24.0,1.0
941,840,9.0,319.0,1.0
941,981,5.0,48.0,1.0
942,226,7.0,196.0,1.0
942,459,5.0,6.0,1.0
942,472,1.0,6.0,1.0
942,594,5.0,3.0,1.0
942,687,5.0,311.0,1.0
942,911,7.0,186.0,1.0
942,921,4.0,3.0,1.0
943,110,3.0,5.0,1.0
943,158,10.0,139.0,1.0
943,499,4.0,1.0,1.0
943,569,2.0,3.0,1.0
943,910,4.0,6.0,1.0
943,1008,8.0,132.0,1.0
944,165,3.0,4.0,1.0
944,388,10.0,270.0,1.0
944,430,1.0,13.0,1.0
944,498,4.0,4.0,1.0
944,733,1.0,6.0,1.0
945,145,2.0,6.0,1.0
945,441,3.0,1.0,1.0
945,636,1.0,7.0,1.0
945,875,7.0,127.0,1.0
946,180,8.0,443.0,1.0
946,496,2.0,18.0,1.0
946,568,2.0,48.0,1.0
946,717,7.0,596.0,1.0
946,864,2.0,54.0,1.0
946,913,4.0,42.0,1.0
947,262,5.0,4.0,1.0
947,301,1.0,5.0,1.0
947,621,5.0,157.0,1.0
947,633,2.0,7.0,1.0
947,899,5.0,13.0,1.0
947,964,4.0,4.0,1.0
948,232,6.0,217.0,1.0
948,640,4.0,1.0,1.0
948,711,5.0,6.0,1.0
948,912,4.0,1.0,1.0
948,1006,3.0,7.0,1.0
949,393,5.0,18.0,1.0
949,398,10.0,433.0,1.0
949,595,10.0,617.0,1.0
949,800,4.0,30.0,1.0
949,891,5.0,48.0,1.0
950,21,6.0,15.0,1.0
950,160,5.0,213.0,1.0
950,279,4.0,5.0,1.0
950,302,5.0,2.0,1.0
950,353,2.0,15.0,1.0
950,618,1.0,7.0,1.0
950,889,6.0,224.0,1.0
951,141,2.0,10.0,1.0
951,241,1.0,13.0,1.0
951,270,2.0,2.0,1.0
951,834,5.0,205.0,1.0
951,1010,10.0,351.0,1.0
952,60,10.0,469.0,1.0
952,268,1.0,12.0,1.0
952,384,3.0,42.0,1.0
952,872,5.0,12.0,1.0
952,908,1.0,48.0,1.0
953,168,5.0,399.0,1.0
953,424,1.0,11.0,1.0
953,475,4.0,10.0,1.0
953,731,2.0,13.0,1.0
953,743,5.0,187.0,1.0
953,782,5.0,10.0,1.0
954,261,1.0,15.0,1.0
954,589,4.0,4.0,1.0
954,665,7.0,202.0,1.0
954,740,5.0,15.0,1.0
954,832,4.0,7.0,1.0
954,965,10.0,98.0,1.0
955,300,5.0,4.0,1.0
955,608,2.0,3.0,1.0
955,633,1.0,7.0,1.0
955,777,1.0,7.0,1.0
955,783,5.0,137.0,1.0
955,828,10.0,241.0,1.0
956,70,1.0,0.0,1.0
956,342,1.0,3.0,1.0
956,525,7.0,156.0,1.0
956,698,4.0,1.0,1.0
956,876,1.0,4.0,1.0
956,900,8.0,133.0,1.0
956,979,7.0,18.0,1.0
957,112,8.0,661.0,1.0
957,127,3.0,42.0,1.0
957,246,1.0,6.0,1.0
957,638,5.0,12.0,1.0
957,843,8.0,378.0,1.0
957,992,7.0,353.0,1.0
958,161,5.0,17.0,1.0
958,235,1.0,18.0,1.0
958,340,10.0,19.0,1.0
958,375,8.0,98.0,1.0
958,564,2.0,17.0,1.0
958,780,5.0,9.0,1.0
958,836,7.0,231.0,1.0
958,983,6.0,116.0,1.0
959,20,3.0,1.0,1.0
959,90,10.0,34.0,1.0
959,361,3.0,0.0,1.0
959,839,6.0,22.0,1.0
959,930,4.0,0.0,1.0
960,27,17.0,218.0,1.0
960,143,4.0,1.0,1.0
960,228,9.0,55.0,1.0
960,263,19.0,181.0,1.0
960,333,6.0,52.0,1.0
960,405,8.0,81.0,1.0
960,534,4.0,0.0,1.0
960,561,4.0,1.0,1.0
960,632,10.0,20.0,1.0
961,487,1.0,0.0,1.0
961,506,1.0,0.0,1.0
961,745,3.0,1.0,1.0
961,790,8.0,16.0,1.0
961,847,9.0,59.0,1.0
962,319,4.0,6.0,1.0
962,483,10.0,114.0,1.0
962,644,5.0,2.0,1.0
962,853,4.0,5.0,1.0
962,975,5.0,3.0,1.0
963,69,4.0,4.0,1.0
963,675,1.0,6.0,1.0
963,684,8.0,158.0,1.0
963,760,1.0,2.0,1.0
963,856,4.0,6.0,1.0
964,106,2.0,2.0,1.0
964,211,3.0,6.0,1.0
964,262,10.0,87.0,1.0
964,380,9.0,171.0,1.0
964,905,4.0,2.0,1.0
964,947,4.0,4.0,1.0
965,161,3.0,4.0,1.0
965,565,9.0,146.0,1.0
965,676,5.0,6.0,1.0
965,740,4.0,11.0,1.0
965,776,3.0,6.0,1.0
965,780,9.0,135.0,1.0
965,954,10.0,98.0,1.0
966,145,4.0,5.0,1.0
966,176,5.0,6.0,1.0
966,265,5.0,8.0,1.0
966,308,6.0,54.0,1.0
966,320,8.0,56.0,1.0
966,703,5.0,38.0,1.0
966,820,3.0,2.0,1.0
967,76,1.0,3.0,1.0
967,103,4.0,2.0,1.0
967,186,3.0,1.0,1.0
967,744,7.0,143.0,1.0
967,841,6.0,144.0,1.0
967,939,5.0,1.0,1.0
968,170,2.0,10.0,1.0
968,220,3.0,2.0,1.0
968,554,10.0,287.0,1.0
968,650,5.0,8.0,1.0
968,877,2.0,10.0,1.0
968,984,6.0,233.0,1.0
968,1003,8.0,243.0,1.0
969,61,1.0,15.0,1.0
969,100,3.0,10.0,1.0
969,371,7.0,309.0,1.0
969,778,8.0,435.0,1.0
969,788,1.0,3.0,1.0
970,244,1.0,54.0,1.0
970,539,1.0,36.0,1.0
970,713,9.0,443.0,1.0
970,843,2.0,36.0,1.0
970,913,5.0,24.0,1.0
971,18,8.0,61.0,1.0
971,259,2.0,8.0,1.0
971,263,3.0,6.0,1.0
971,553,1.0,4.0,1.0
971,881,7.0,23.0,1.0
972,19,2.0,18.0,1.0
972,125,2.0,60.0,1.0
972,324,9.0,436.0,1.0
972,396,3.0,42.0,1.0
972,688,6.0,668.0,1.0
972,791,5.0,30.0,1.0
972,864,5.0,523.0,1.0
973,152,5.0,173.0,1.0
973,473,4.0,5.0,1.0
973,509,2.0,11.0,1.0
973,618,5.0,15.0,1.0
973,990,2.0,3.0,1.0
974,181,7.0,20.0,1.0
974,216,4.0,9.0,1.0
974,668,9.0,17.0,1.0
974,705,1.0,1.0,1.0
974,751,6.0,26.0,1.0
975,37,8.0,99.0,1.0
975,247,5.0,9.0,1.0
975,373,5.0,137.0,1.0
975,376,1.0,5.0,1.0
975,846,4.0,3.0,1.0
975,962,5.0,3.0,1.0
976,197,1.0,12.0,1.0
976,330,9.0,358.0,1.0
976,388,5.0,259.0,1.0
976,531,7.0,180.0,1.0
976,607,3.0,13.0,1.0
976,685,2.0,6.0,1.0
976,700,3.0,6.0,1.0
977,283,5.0,2.0,1.0
977,340,8.0,39.0,1.0
977,383,8.0,30.0,1.0
977,603,8.0,24.0,1.0
977,616,4.0,3.0,1.0
977,780,9.0,19.0,1.0
977,1013,5.0,4.0,1.0
978,41,1.0,42.0,1.0
978,577,2.0,24.0,1.0
978,670,5.0,48.0,1.0
978,714,10.0,364.0,1.0
978,739,9.0,530.0,1.0
978,835,2.0,36.0,1.0
979,48,5.0,0.0,1.0
979,49,10.0,24.0,1.0
979,68,4.0,1.0,1.0
979,305,17.0,211.0,1.0
979,624,12.0,183.0,1.0
979,632,15.0,251.0,1.0
979,669,7.0,50.0,1.0
979,823,4.0,0.0,1.0
979,956,7.0,18.0,1.0
979,1012,1.0,2.0,1.0
980,163,5.0,36.0,1.0
980,199,8.0,373.0,1.0
980,595,8.0,386.0,1.0
980,729,4.0,36.0,1.0
980,787,6.0,373.0,1.0
980,817,5.0,30.0,1.0
980,901,1.0,6.0,1.0
981,133,8.0,712.0,1.0
981,311,5.0,378.0,1.0
981,605,5.0,12.0,1.0
981,787,5.0,36.0,1.0
981,842,3.0,30.0,1.0
981,941,5.0,48.0,1.0
982,89,2.0,2.0,1.0
982,116,10.0,271.0,1.0
982,285,3.0,4.0,1.0
982,419,10.0,164.0,1.0
982,699,4.0,6.0,1.0
982,859,5.0,4.0,1.0
983,29,6.0,175.0,1.0
983,481,1.0,7.0,1.0
983,612,5.0,4.0,1.0
983,874,5.0,11.0,1.0
983,958,6.0,116.0,1.0
984,168,3.0,8.0,1.0
984,220,9.0,243.0,1.0
984,270,6.0,308.0,1.0
984,672,1.0,7.0,1.0
984,750,3.0,5.0,1.0
984,782,10.0,369.0,1.0
984,968,6.0,233.0,1.0
985,437,4.0,8.0,1.0
985,567,4.0,4.0,1.0
985,582,4.0,3.0,1.0
985,732,7.0,117.0,1.0
985,852,5.0,6.0,1.0
985,883,8.0,93.0,1.0
986,78,3.0,2.0,1.0
986,359,8.0,111.0,1.0
986,381,4.0,6.0,1.0
986,425,3.0,2.0,1.0
986,639,3.0,3.0,1.0
986,999,5.0,97.0,1.0
987,66,3.0,5.0,1.0
987,373,1.0,5.0,1.0
987,376,5.0,91.0,1.0
987,617,4.0,1.0,1.0
987,657,10.0,135.0,1.0
987,917,2.0,11.0,1.0
988,192,6.0,451.0,1.0
988,341,4.0,3.0,1.0
988,432,3.0,16.0,1.0
988,554,2.0,10.0,1.0
988,651,4.0,5.0,1.0
988,677,10.0,514.0,1.0
989,62,9.0,29.0,1.0
989,65,1.0,1.0,1.0
989,349,4.0,1.0,1.0
989,350,4.0,2.0,1.0
989,422,7.0,42.0,1.0
989,474,5.0,3.0,1.0
989,855,5.0,110.0,1.0
990,141,10.0,305.0,1.0
990,287,4.0,7.0,1.0
990,427,2.0,10.0,1.0
990,683,4.0,16.0,1.0
990,848,10.0,304.0,1.0
990,973,2.0,3.0,1.0
991,56,5.0,30.0,1.0
991,244,6.0,602.0,1.0
991,664,9.0,449.0,1.0
991,666,3.0,48.0,1.0
991,691,10.0,343.0,1.0
991,758,5.0,30.0,1.0
992,275,2.0,48.0,1.0
992,384,5.0,581.0,1.0
992,918,6.0,469.0,1.0
992,927,4.0,18.0,1.0
992,931,2.0,24.0,1.0
992,957,7.0,353.0,1.0
993,217,4.0,54.0,1.0
993,451,1.0,12.0,1.0
993,510,4.0,48.0,1.0
993,686,6.0,422.0,1.0
993,707,2.0,36.0,1.0
993,862,8.0,409.0,1.0
994,39,5.0,11.0,1.0
994,375,2.0,15.0,1.0
994,481,5.0,83.0,1.0
994,665,8.0,174.0,1.0
994,832,2.0,2.0,1.0
994,885,1.0,9.0,1.0
995,117,3.0,4.0,1.0
995,146,1.0,5.0,1.0
995,227,3.0,1.0,1.0
995,345,9.0,96.0,1.0
995,354,9.0,220.0,1.0
995,413,5.0,80.0,1.0
995,661,3.0,2.0,1.0
996,144,5.0,3.0,1.0
996,269,6.0,136.0,1.0
996,370,7.0,227.0,1.0
996,447,4.0,4.0,1.0
996,498,4.0,10.0,1.0
996,861,5.0,3.0,1.0
997,199,2.0,36.0,1.0
997,240,9.0,409.0,1.0
997,298,2.0,6.0,1.0
997,331,8.0,481.0,1.0
997,606,1.0,24.0,1.0
997,922,1.0,42.0,1.0
998,46,9.0,136.0,1.0
998,98,1.0,1.0,1.0
998,114,8.0,61.0,1.0
998,224,1.0,5.0,1.0
998,538,5.0,7.0,1.0
998,656,3.0,1.0,1.0
999,115,5.0,2.0,1.0
999,255,3.0,3.0,1.0
999,599,5.0,5.0,1.0
999,715,2.0,1.0,1.0
999,986,5.0,97.0,1.0
1000,52,5.0,60.0,1.0
1000,75,1.0,6.0,1.0
1000,172,1.0,48.0,1.0
1000,605,3.0,54.0,1.0
1000,925,10.0,501.0,1.0
1001,292,1.0,1.0,1.0
1001,464,4.0,4.0,1.0
1001,523,8.0,31.0,1.0
1001,737,2.0,1.0,1.0
1001,749,3.0,1.0,1.0
1001,833,8.0,53.0,1.0
1002,184,1.0,5.0,1.0
1002,423,4.0,3.0,1.0
1002,472,7.0,284.0,1.0
1002,702,2.0,2.0,1.0
1002,710,1.0,9.0,1.0
1002,866,8.0,140.0,1.0
1002,938,7.0,91.0,1.0
1003,152,3.0,10.0,1.0
1003,170,4.0,7.0,1.0
1003,201,5.0,11.0,1.0
1003,668,2.0,13.0,1.0
1003,968,8.0,243.0,1.0
1004,141,4.0,11.0,1.0
1004,374,5.0,162.0,1.0
1004,427,7.0,259.0,1.0
1004,484,4.0,5.0,1.0
1004,602,2.0,7.0,1.0
1005,19,8.0,408.0,1.0
1005,73,4.0,24.0,1.0
1005,99,10.0,292.0,1.0
1005,390,5.0,42.0,1.0
1005,451,7.0,465.0,1.0
1005,511,3.0,24.0,1.0
1005,843,2.0,24.0,1.0
1006,71,1.0,13.0,1.0
1006,231,1.0,9.0,1.0
1006,269,9.0,416.0,1.0
1006,409,7.0,124.0,1.0
1006,948,3.0,7.0,1.0
1007,438,7.0,37.0,1.0
1007,544,4.0,3.0,1.0
1007,598,1.0,2.0,1.0
1007,880,5.0,3.0,1.0
1007,940,8.0,47.0,1.0
1008,88,1.0,4.0,1.0
1008,179,10.0,76.0,1.0
1008,434,5.0,160.0,1.0
1008,635,3.0,7.0,1.0
1008,732,2.0,6.0,1.0
1008,943,8.0,132.0,1.0
1009,278,2.0,4.0,1.0
1009,308,3.0,2.0,1.0
1009,320,10.0,94.0,1.0
1009,452,3.0,1.0,1.0
1009,779,2.0,4.0,1.0
1009,820,9.0,140.0,1.0
1010,353,5.0,10.0,1.0
1010,519,3.0,11.0,1.0
1010,556,1.0,5.0,1.0
1010,743,4.0,16.0,1.0
1010,951,10.0,351.0,1.0
1010,1025,1024.0,0.0,0.0
1010,1033,55.0,0.0,0.0
1011,129,5.0,2.0,1.0
1011,281,5.0,2.0,1.0
1011,566,8.0,11.0,1.0
1011,610,4.0,4.0,1.0
1011,735,7.0,41.0,1.0
1011,1024,1024.0,0.0,0.0
1011,1032,100.0,0.0,0.0
1012,102,6.0,72.0,1.0
1012,323,4.0,2.0,1.0
1012,526,5.0,2.0,1.0
1012,979,1.0,2.0,1.0
1012,1023,1024.0,0.0,0.0
1012,1031,52.0,0.0,0.0
1013,495,3.0,4.0,1.0
1013,616,6.0,101.0,1.0
1013,622,1.0,1.0,1.0
1013,977,5.0,4.0,1.0
1013,1022,1024.0,0.0,0.0
1013,1030,65.0,0.0,0.0
1014,254,2.0,0.0,1.0
1014,404,5.0,21.0,1.0
1014,588,2.0,2.0,1.0
1014,1021,1024.0,0.0,0.0
1014,1029,63.0,0.0,0.0
1015,78,9.0,249.0,1.0
1015,512,4.0,1.0,1.0
1015,690,5.0,2.0,1.0
1015,701,4.0,3.0,1.0
1015,888,3.0,4.0,1.0
1015,1020,1024.0,0.0,0.0
1015,1028,53.0,0.0,0.0
1016,162,3.0,1.0,1.0
1016,257,9.0,194.0,1.0
1016,760,2.0,6.0,1.0
1016,771,4.0,6.0,1.0
1016,856,2.0,4.0,1.0
1016,1019,1024.0,0.0,0.0
1016,1027,57.0,0.0,0.0
1017,187,7.0,30.0,1.0
1017,286,4.0,2.0,1.0
1017,658,5.0,2.0,1.0
1017,775,5.0,1.0,1.0
1017,786,5.0,0.0,1.0
1017,1018,1024.0,0.0,0.0
1017,1026,42.0,0.0,0.0
1018,1026,2.0,0.0,0.0
1019,1027,3.0,0.0,0.0
1020,1028,1.0,0.0,0.0
1021,1029,7.0,0.0,0.0
1023,1031,1.0,0.0,0.0
1024,1032,10.0,0.0,0.0
1025,1033,1.0,0.0,0.0
1026,1035,44.0,0.0,0.0
1027,1035,60.0,0.0,0.0
1028,1035,54.0,0.0,0.0
1029,1035,70.0,0.0,0.0
1030,1035,65.0,0.0,0.0
1031,1035,53.0,0.0,0.0
1032,1035,110.0,0.0,0.0
1033,1035,56.0,0.0,0.0
1034,1018,1024.0,0.0,0.0
1034,1019,1024.0,0.0,0.0
1034,1020,1024.0,0.0,0.0
1034,1021,1024.0,0.0,0.0
1034,1022,1024.0,0.0,0.0
1034,1023,1024.0,0.0,0.0
1034,1024,1024.0,0.0,0.0
1034,1025,1024.0,0.0,0.0
